"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE_SWO,CPUE_ALB,CPUE_YFT,CPUE_BET
LL,2013,May-13,25,-25,10,9690,827,0,259,1270,0.085345717,0,0.026728586,0.131062951
LL,2013,May-13,15,-15,0,9690,2444,45,270,408,0.252218782,0.004643963,0.027863777,0.042105263
LL,2013,May-13,15,-15,5,5522,57,317,0,0,0.010322347,0.057406737,0,0
LL,2013,May-13,15,-15,10,75326,2307,2413,2984,11296,0.030626875,0.032034092,0.039614476,0.149961501
LL,2013,May-13,20,-20,0,18900,3627,87,0,345,0.191904762,0.004603175,0,0.018253968
LL,2013,May-13,20,-20,0,18900,640,180,220,180,0.033862434,0.00952381,0.011640212,0.00952381
LL,2013,May-13,20,-20,5,18900,270,60,150,120,0.014285714,0.003174603,0.007936508,0.006349206
LL,2013,May-13,20,-20,5,40481,5233,938,0,2263,0.129270522,0.023171364,0,0.055902769
LL,2013,May-13,20,-20,10,45024,5062,357,315,1957,0.112428927,0.007929104,0.006996269,0.043465707
LL,2013,May-13,20,-20,10,4200,1705,120,70,1071,0.405952381,0.028571429,0.016666667,0.255
LL,2013,May-13,25,-25,0,4200,811,0,0,0,0.193095238,0,0,0
LL,2013,Jun-13,25,-25,10,32647,2624,223,829,863,0.08037492,0.006830643,0.025392839,0.026434282
LL,2013,Jun-13,15,-15,5,5990,275,353,0,0,0.04590985,0.058931553,0,0
LL,2013,Jun-13,15,-15,10,5559,50,0,129,0,0.008994423,0,0.023205613,0
LL,2013,Jun-13,20,-20,5,31103,4547,302,0,1404,0.146191686,0.009709674,0,0.04514034
LL,2013,Jun-13,20,-20,10,22442,1775,54,459,12,0.079092772,0.002406203,0.020452723,0.000534712
LL,2013,Jun-13,25,-25,0,6300,797,66,0,189,0.126507937,0.01047619,0,0.03
LL,2013,Jun-13,25,-25,5,10500,1682,32,0,495,0.160190476,0.003047619,0,0.047142857
LL,2013,Jul-13,25,-25,10,42047,6400,388,65,1656,0.152210621,0.009227769,0.001545889,0.039384498
LL,2013,Jul-13,15,-15,0,3254,115,0,0,434,0.035341119,0,0,0.133374309
LL,2013,Jul-13,15,-15,5,3254,271,40,198,0,0.083282114,0.012292563,0.060848187,0
LL,2013,Jul-13,15,-15,5,19140,1556,0,498,213,0.081295716,0,0.026018809,0.011128527
LL,2013,Jul-13,15,-15,10,20160,965,0,508,241,0.047867063,0,0.025198413,0.011954365
LL,2013,Jul-13,20,-20,0,20160,117,82,385,0,0.005803571,0.00406746,0.019097222,0
LL,2013,Jul-13,20,-20,5,20160,1292,96,803,200,0.064087302,0.004761905,0.039831349,0.009920635
LL,2013,Jul-13,20,-20,5,1938,425,0,77,81,0.219298246,0,0.039731682,0.041795666
LL,2013,Jul-13,20,-20,10,35184,3695,0,503,1079,0.105019327,0,0.014296271,0.030667349
LL,2013,Jul-13,25,-25,10,3876,667,0,0,105,0.172084623,0,0,0.027089783
LL,2013,Aug-13,20,-20,5,3716,55,33,0,0,0.014800861,0.008880517,0,0
LL,2013,Aug-13,20,-20,10,113618,5295,360,113,151,0.046603531,0.003168512,0.000994561,0.001329015
LL,2013,Sep-13,15,-15,10,8784,0,0,0,0,0,0,0,0
LL,2013,Sep-13,20,-20,10,46696,1105,0,0,0,0.023663697,0,0,0
LL,2013,Sep-13,25,-25,0,1800,4953,74,1657,0,2.751666667,0.041111111,0.920555556,0
LL,2013,Sep-13,25,-25,5,1800,9105,135,0,205,5.058333333,0.075,0,0.113888889
LL,2013,Sep-13,25,-25,5,1800,980,0,0,0,0.544444444,0,0,0
LL,2013,Oct-13,15,-15,10,15552,0,0,0,0,0,0,0,0
LL,2013,Oct-13,20,-20,10,10944,56,0,0,0,0.005116959,0,0,0
LL,2013,Oct-13,25,-25,0,10944,973,0,274,0,0.088907164,0,0.02503655,0
LL,2013,Oct-13,25,-25,10,10944,4830,65,0,100,0.441337719,0.005939327,0,0.009137427
LL,2013,Oct-13,25,-25,10,12600,365,0,93,375,0.028968254,0,0.007380952,0.029761905
LL,2013,Nov-13,15,-15,10,36128,209,0,40,0,0.005784987,0,0.001107174,0
LL,2013,Nov-13,20,-20,0,1008,276,0,81,0,0.273809524,0,0.080357143,0
LL,2013,Nov-13,20,-20,0,1008,210,0,0,0,0.208333333,0,0,0
LL,2013,Nov-13,20,-20,5,1632,0,0,0,0,0,0,0,0
LL,2013,Nov-13,20,-20,10,76462,635,205,255,268,0.008304779,0.00268107,0.00333499,0.003505009
LL,2013,Nov-13,25,-25,0,27661,8151,18,621,55,0.294674813,0.000650736,0.022450381,0.001988359
LL,2013,Nov-13,25,-25,5,27661,7440,35,0,390,0.268970753,0.001265319,0,0.014099273
LL,2013,Nov-13,25,-25,10,27661,244,0,129,67,0.008821084,0,0.004663606,0.002422183
LL,2013,Dec-13,20,-20,0,18408,5500,0,191,1000,0.298783138,0,0.010375924,0.054324207
LL,2013,Dec-13,20,-20,10,118248,800,441,46,345,0.006765442,0.00372945,0.000389013,0.002917597
LL,2013,Dec-13,25,-25,0,118248,960,0,0,100,0.008118531,0,0,0.00084568
LL,2013,Dec-13,25,-25,10,16308,72,0,0,61,0.004415011,0,0,0.003740495
LL,2014,Jan-14,15,-15,10,18554,0,310,0,0,0,0.016707987,0,0
LL,2014,Jan-14,20,-20,5,2500,1150,50,0,0,0.46,0.02,0,0
LL,2014,Jan-14,20,-20,10,75379,1355,0,109,120,0.017975829,0,0.001446026,0.001591955
LL,2014,Jan-14,20,-20,10,16293,0,103,0,0,0,0.006321733,0,0
LL,2014,Jan-14,25,-25,10,44044,628,10,0,304,0.014258469,0.000227046,0,0.006902189
LL,2014,Jan-14,25,-25,10,5412,20,22,0,559,0.003695492,0.004065041,0,0.103288987
LL,2014,Feb-14,15,-15,10,2058,0,0,50,0,0,0,0.024295432,0
LL,2014,Feb-14,20,-20,10,111536,1287,0,16,223,0.011538875,0,0.000143451,0.001999354
LL,2014,Feb-14,20,-20,10,2500,784,70,0,0,0.3136,0.028,0,0
LL,2014,Feb-14,25,-25,10,25178,687,0,70,2163,0.027285726,0,0.002780205,0.085908333
LL,2014,Mar-14,15,-15,10,96510,1499,666,670,25856,0.015532069,0.006900839,0.006942286,0.267910061
LL,2014,Mar-14,20,-20,10,112383,3234,35,108,1074,0.028776594,0.000311435,0.000960999,0.009556606
LL,2014,Mar-14,25,-25,10,50920,316,0,0,317,0.006205813,0,0,0.006225452
LL,2014,Mar-14,25,-25,10,10152,0,0,0,14,0,0,0,0.001379039
LL,2014,Apr-14,15,-15,0,12000,6070,80,0,751,0.505833333,0.006666667,0,0.062583333
LL,2014,Apr-14,15,-15,5,1500,500,0,0,20,0.333333333,0,0,0.013333333
LL,2014,Apr-14,15,-15,5,119287,1986,3262,860,50315,0.016648922,0.027345813,0.007209503,0.421797849
LL,2014,Apr-14,15,-15,10,72510,1982,1633,262,24085,0.027334161,0.022521032,0.003613295,0.332161081
LL,2014,Apr-14,15,-15,10,3000,800,75,0,65,0.266666667,0.025,0,0.021666667
LL,2014,Apr-14,20,-20,0,18300,6422,825,0,2167,0.350928962,0.045081967,0,0.118415301
LL,2014,Apr-14,20,-20,5,12800,4730,180,0,510,0.36953125,0.0140625,0,0.03984375
LL,2014,Apr-14,20,-20,10,91273,3154,0,0,1622,0.034555674,0,0,0.017770863
LL,2014,May-14,25,-25,10,16260,659,8,0,0,0.040528905,0.000492005,0,0
LL,2014,May-14,15,-15,0,22209,2444,45,0,408,0.110045477,0.002026206,0,0.018370931
LL,2014,May-14,15,-15,5,182873,3527,12832,2788,41111,0.019286609,0.070168915,0.015245553,0.224806286
LL,2014,May-14,15,-15,10,126688,13491,110,2355,14298,0.10648996,0.000868275,0.018588974,0.112859939
LL,2014,May-14,20,-20,0,4400,640,180,0,180,0.145454545,0.040909091,0,0.040909091
LL,2014,May-14,20,-20,5,2700,270,60,0,120,0.1,0.022222222,0,0.044444444
LL,2014,May-14,20,-20,5,9196,267,31,395,0,0.029034363,0.003371031,0.042953458,0
LL,2014,May-14,20,-20,10,128796,9875,255,1782,1814,0.076671636,0.001979875,0.013835833,0.014084288
LL,2014,May-14,20,-20,10,11150,1705,120,0,1071,0.152914798,0.010762332,0,0.096053812
LL,2014,Jun-14,25,-25,10,34776,2607,495,0,1114,0.074965493,0.014233954,0,0.032033586
LL,2014,Jun-14,15,-15,5,48750,2086,1797,2761,6915,0.042789744,0.036861538,0.056635897,0.141846154
LL,2014,Jun-14,15,-15,10,60019,8295,17,879,3061,0.138206235,0.000283244,0.014645362,0.051000517
LL,2014,Jun-14,20,-20,5,4661,403,34,272,0,0.086462133,0.007294572,0.058356576,0
LL,2014,Jun-14,20,-20,10,63907,2425,41,274,756,0.037945765,0.000641557,0.00428748,0.01182969
LL,2014,Jul-14,25,-25,10,24946,2043,42,7,293,0.081896897,0.001683637,0.000280606,0.01174537
LL,2014,Jul-14,15,-15,0,4320,115,0,0,434,0.02662037,0,0,0.100462963
LL,2014,Jul-14,15,-15,5,2160,271,40,0,0,0.125462963,0.018518519,0,0
LL,2014,Jul-14,15,-15,5,4176,85,0,0,0,0.020354406,0,0,0
LL,2014,Jul-14,15,-15,10,2647,166,0,0,0,0.062712505,0,0,0
LL,2014,Jul-14,20,-20,0,1080,117,82,0,0,0.108333333,0.075925926,0,0
LL,2014,Jul-14,20,-20,5,4320,1292,96,0,200,0.299074074,0.022222222,0,0.046296296
LL,2014,Jul-14,20,-20,5,1728,52,0,0,0,0.030092593,0,0,0
LL,2014,Jul-14,20,-20,10,78590,2933,0,128,274,0.03732027,0,0.001628706,0.003486449
LL,2014,Aug-14,25,-25,10,61604,1968,0,0,282,0.031945978,0,0,0.004577625
LL,2014,Aug-14,15,-15,0,2900,297,0,0,113,0.102413793,0,0,0.038965517
LL,2014,Aug-14,15,-15,5,13800,251,0,108,45,0.018188406,0,0.007826087,0.00326087
LL,2014,Aug-14,15,-15,10,1800,0,0,0,0,0,0,0,0
LL,2014,Aug-14,20,-20,5,12600,415,0,8,155,0.032936508,0,0.000634921,0.012301587
LL,2014,Aug-14,20,-20,10,68860,1377,44,286,312,0.019997096,0.000638978,0.004153355,0.004530932
LL,2014,Sep-14,25,-25,10,71045,3391,22,56,887,0.047730312,0.000309663,0.000788233,0.012485045
LL,2014,Sep-14,15,-15,0,7200,2488,0,0,300,0.345555556,0,0,0.041666667
LL,2014,Sep-14,15,-15,5,1920,39,0,0,200,0.0203125,0,0,0.104166667
LL,2014,Sep-14,15,-15,10,20118,634,0,0,275,0.031514067,0,0,0.013669351
LL,2014,Sep-14,20,-20,0,5250,1932,0,0,81,0.368,0,0,0.015428571
LL,2014,Sep-14,20,-20,5,10700,165,0,0,130,0.015420561,0,0,0.012149533
LL,2014,Sep-14,20,-20,10,17720,639,14,44,125,0.036060948,0.000790068,0.00248307,0.007054176
LL,2014,Sep-14,25,-25,0,9651,4953,74,0,0,0.513211066,0.007667599,0,0
LL,2014,Sep-14,25,-25,5,16800,9105,135,0,205,0.541964286,0.008035714,0,0.012202381
LL,2014,Sep-14,25,-25,10,119066,2789,174,243,1546,0.023423983,0.001461374,0.002040885,0.012984395
LL,2014,Oct-14,20,-20,10,44201,634,0,0,112,0.014343567,0,0,0.002533879
LL,2014,Oct-14,25,-25,0,1872,973,0,0,0,0.519764957,0,0,0
LL,2014,Oct-14,25,-25,10,12600,4830,65,0,100,0.383333333,0.00515873,0,0.007936508
LL,2014,Oct-14,25,-25,10,38080,893,5,0,275,0.02345063,0.000131303,0,0.007221639
LL,2014,Nov-14,15,-15,10,20900,74,0,0,312,0.00354067,0,0,0.01492823
LL,2014,Nov-14,20,-20,0,1092,210,0,0,0,0.192307692,0,0,0
LL,2014,Nov-14,20,-20,10,27702,107,0,31,304,0.003862537,0,0.001119053,0.010973937
LL,2014,Nov-14,25,-25,0,21254,8151,18,0,55,0.383504282,0.000846899,0,0.002587748
LL,2014,Nov-14,25,-25,5,21600,7440,35,0,390,0.344444444,0.00162037,0,0.018055556
LL,2014,Nov-14,25,-25,10,4896,768,0,0,158,0.156862745,0,0,0.032271242
LL,2014,Dec-14,20,-20,0,10800,1667,0,67,1091,0.154351852,0,0.006203704,0.101018519
LL,2014,Dec-14,20,-20,5,3600,488,0,0,169,0.135555556,0,0,0.046944444
LL,2014,Dec-14,25,-25,0,3000,960,0,0,100,0.32,0,0,0.033333333
LL,2014,Dec-14,25,-25,10,57772,1280,257,0,1280,0.022156062,0.004448522,0,0.022156062
LL,2015,Jan-15,15,-15,5,1932,0,75,0,0,0,0.038819876,0,0
LL,2015,Jan-15,15,-15,10,72560,124,235,229,660,0.001708931,0.003238699,0.003156009,0.009095921
LL,2015,Jan-15,20,-20,5,9920,5190,0,74,0,0.523185484,0,0.007459677,0
LL,2015,Jan-15,20,-20,10,120579,1415,109,170,50,0.011735045,0.000903972,0.001409864,0.000414666
LL,2015,Jan-15,25,-25,10,58382,584,184,46,767,0.010003083,0.003151656,0.000787914,0.013137611
LL,2015,Feb-15,15,-15,5,11001,0,628,104,3849,0,0.057085719,0.009453686,0.349877284
LL,2015,Feb-15,15,-15,10,139427,407,6085,1377,39982,0.00291909,0.04364291,0.009876136,0.286759379
LL,2015,Feb-15,15,-15,10,3420,1533,0,0,130,0.448245614,0,0,0.038011696
LL,2015,Feb-15,20,-20,10,106030,242,17,488,75,0.002282373,0.000160332,0.004602471,0.000707347
LL,2015,Feb-15,25,-25,10,102692,1638,8,60,418,0.01595061,7.79029E-05,0.000584271,0.004070424
LL,2015,Feb-15,25,-25,10,4031,0,0,0,0,0,0,0,0
LL,2015,Feb-15,25,-25,10,3880,1313,0,0,0,0.338402062,0,0,0
LL,2015,Mar-15,15,-15,5,800,284,0,0,287,0.355,0,0,0.35875
LL,2015,Mar-15,15,-15,10,1600,153,0,0,242,0.095625,0,0,0.15125
LL,2015,Mar-15,15,-15,10,314380,5961,12046,4277,133731,0.01896113,0.038316687,0.013604555,0.425380113
LL,2015,Mar-15,20,-20,5,4000,0,0,0,1223,0,0,0,0.30575
LL,2015,Mar-15,20,-20,10,110722,3857,15,2266,1374,0.034834992,0.000135474,0.020465671,0.012409458
LL,2015,Mar-15,20,-20,10,4950,1502,0,0,974,0.303434343,0,0,0.196767677
LL,2015,Mar-15,25,-25,5,9440,4984,0,11,76,0.527966102,0,0.001165254,0.008050847
LL,2015,Mar-15,25,-25,10,5730,1863,0,0,29,0.32513089,0,0,0.005061082
LL,2015,Mar-15,25,-25,10,15456,689,20,0,661,0.044578157,0.001293996,0,0.042766563
LL,2015,Apr-15,15,-15,5,37565,2449,1428,753,6137,0.065193664,0.038014109,0.020045255,0.163370158
LL,2015,Apr-15,15,-15,10,346216,9668,11361,5602,116030,0.027924764,0.032814775,0.01618065,0.335137602
LL,2015,Apr-15,20,-20,5,18000,181,48,132,209,0.010055556,0.002666667,0.007333333,0.011611111
LL,2015,Apr-15,20,-20,10,119683,13891,156,2312,1915,0.116064938,0.001303443,0.019317698,0.016000602
LL,2015,Apr-15,25,-25,10,41442,3402,46,0,489,0.082090633,0.001109985,0,0.011799624
LL,2015,May-15,15,-15,5,67980,2705,6968,2871,17770,0.039791115,0.102500736,0.04223301,0.261400412
LL,2015,May-15,15,-15,10,114300,2844,6715,1686,15858,0.02488189,0.058748906,0.014750656,0.138740157
LL,2015,May-15,20,-20,5,3340,276,10,10,108,0.082634731,0.002994012,0.002994012,0.032335329
LL,2015,May-15,20,-20,10,92057,10613,186,1497,1220,0.115287268,0.002020487,0.016261664,0.013252659
LL,2015,Jun-15,25,-25,10,3240,311,0,12,0,0.095987654,0,0.003703704,0
LL,2015,Jun-15,15,-15,0,26910,485,9370,1949,3124,0.01802304,0.348197696,0.072426607,0.116090673
LL,2015,Jun-15,15,-15,5,124289,2747,21827,6697,17541,0.022101715,0.175614898,0.053882484,0.141130752
LL,2015,Jun-15,15,-15,10,65463,4154,382,1092,3002,0.063455693,0.005835357,0.016681179,0.045857966
LL,2015,Jun-15,20,-20,5,6576,108,604,130,524,0.016423358,0.091849148,0.019768856,0.079683698
LL,2015,Jun-15,20,-20,10,44437,908,50,180,189,0.020433423,0.001125188,0.004050678,0.004253212
LL,2015,Jun-15,25,-25,10,65632,11496,257,23,1467,0.175158459,0.003915773,0.000350439,0.022351902
LL,2015,Jul-15,15,-15,0,6750,112,2054,615,666,0.016592593,0.304296296,0.091111111,0.098666667
LL,2015,Jul-15,15,-15,5,2070,0,0,0,0,0,0,0,0
LL,2015,Jul-15,15,-15,10,3180,622,56,0,153,0.195597484,0.017610063,0,0.048113208
LL,2015,Jul-15,20,-20,10,37943,938,25,13,130,0.024721292,0.000658883,0.000342619,0.003426192
LL,2015,Aug-15,25,-25,10,105418,7036,90,158,656,0.06674382,0.000853744,0.001498795,0.006222846
LL,2015,Aug-15,15,-15,0,46383,982,11967,3729,5417,0.02117155,0.25800401,0.080395835,0.116788479
LL,2015,Aug-15,15,-15,5,2400,0,0,0,0,0,0,0,0
LL,2015,Aug-15,15,-15,10,14448,138,10,50,0,0.009551495,0.000692137,0.003460687,0
LL,2015,Aug-15,20,-20,0,56522,14589,6472,6395,3192,0.258111886,0.114504087,0.113141785,0.056473586
LL,2015,Aug-15,20,-20,0,2496,965,82,88,0,0.38661859,0.032852564,0.03525641,0
LL,2015,Aug-15,20,-20,5,6557,625,956,844,392,0.095317981,0.145798383,0.128717401,0.059783438
LL,2015,Aug-15,20,-20,10,83310,2175,28,84,75,0.02610731,0.000336094,0.001008282,0.000900252
LL,2015,Aug-15,25,-25,10,119221,8703,0,530,180,0.072998884,0,0.004445526,0.001509801
LL,2015,Sep-15,20,-20,0,32202,13783,78,5844,0,0.428016893,0.00242221,0.181479411,0
LL,2015,Sep-15,20,-20,0,9667,4142,18,1320,0,0.428467984,0.001862005,0.136547016,0
LL,2015,Sep-15,20,-20,5,6008,1148,5,387,0,0.191078562,0.000832224,0.064414115,0
LL,2015,Sep-15,20,-20,10,46782,3724,0,35,66,0.079603266,0,0.000748151,0.001410799
LL,2015,Sep-15,25,-25,10,76402,3517,40,10,131,0.046032826,0.000523547,0.000130887,0.001714615
LL,2015,Oct-15,15,-15,10,9798,55,0,0,0,0.00561339,0,0,0
LL,2015,Oct-15,20,-20,0,12010,3196,11,3632,0,0.266111574,0.000915903,0.302414654,0
LL,2015,Oct-15,20,-20,5,7908,3236,13,2563,0,0.409205867,0.001643905,0.324102175,0
LL,2015,Oct-15,20,-20,10,72789,1360,20,0,679,0.018684142,0.000274767,0,0.009328333
LL,2015,Oct-15,25,-25,10,5400,116,0,0,100,0.021481481,0,0,0.018518519
LL,2015,Nov-15,15,-15,10,6000,30,120,47,0,0.005,0.02,0.007833333,0
LL,2015,Nov-15,20,-20,0,1693,391,0,0,0,0.230950975,0,0,0
LL,2015,Nov-15,20,-20,5,2406,261,0,0,0,0.108478803,0,0,0
LL,2015,Nov-15,20,-20,10,16191,7203,24,260,0,0.444876783,0.001482305,0.016058304,0
LL,2015,Nov-15,20,-20,10,16611,293,0,347,0,0.017638914,0,0.020889772,0
LL,2015,Nov-15,25,-25,5,1686,191,0,303,0,0.113285884,0,0.179715302,0
LL,2015,Dec-15,15,-15,10,78504,562,63,2436,5740,0.007158871,0.000802507,0.031030266,0.073117293
LL,2015,Dec-15,20,-20,10,84593,1908,18,1047,30,0.022555058,0.000212784,0.012376911,0.000354639
LL,2015,Dec-15,20,-20,10,19693,21836,52,312,0,1.108820393,0.002640532,0.015843193,0
LL,2015,Dec-15,20,-20,10,15335,14820,114,30,0,0.966416694,0.007433975,0.001956309,0
LL,2015,Dec-15,25,-25,0,1519,0,134,0,0,0,0.088215932,0,0
LL,2015,Dec-15,25,-25,5,1520,559,0,0,0,0.367763158,0,0,0
LL,2015,Dec-15,25,-25,10,24214,22043,77,100,0,0.910341125,0.003179979,0.004129842,0
LL,2015,Dec-15,25,-25,10,3017,1100,0,0,0,0.364600597,0,0,0
LL,2015,Dec-15,25,-25,10,37968,403,23,162,350,0.010614201,0.000605773,0.004266751,0.009218289
LL,2016,Jan-16,15,-15,10,51605,451,327,1032,5960,0.008739463,0.006336595,0.019998062,0.115492685
LL,2016,Jan-16,20,-20,0,10070,1952,0,479,0,0.193843098,0,0.047567031,0
LL,2016,Jan-16,20,-20,5,3244,887,0,179,0,0.273427867,0,0.055178792,0
LL,2016,Jan-16,20,-20,10,18741,4319,40,75,15,0.230457286,0.002134358,0.004001921,0.000800384
LL,2016,Jan-16,25,-25,10,25140,625,0,0,30,0.02486078,0,0,0.001193317
LL,2016,Jan-16,25,-25,15,31007,29244,12,424,0,0.943141871,0.000387009,0.013674332,0
LL,2016,Feb-16,25,-25,15,3229,1662,0,0,0,0.514710437,0,0,0
LL,2016,Feb-16,15,-15,10,36085,1110,846,0,658,0.030760704,0.023444645,0,0.018234724
LL,2016,Feb-16,20,-20,10,57193,2485,1,0,175,0.043449373,1.74847E-05,0,0.003059815
LL,2016,Feb-16,25,-25,0,11108,4996,0,220,0,0.449765934,0,0.019805546,0
LL,2016,Mar-16,25,-25,10,28469,16380,0,75,0,0.575362675,0,0.002634444,0
LL,2016,Mar-16,15,-15,5,1080,12,0,0,0,0.011111111,0,0,0
LL,2016,Mar-16,15,-15,10,103934,7097,1538,2804,5381,0.068283719,0.014797852,0.02697866,0.051773241
LL,2016,Mar-16,20,-20,5,2752,740,26,0,41,0.268895349,0.009447674,0,0.014898256
LL,2016,Mar-16,20,-20,10,124522,5370,421,1548,1030,0.04312491,0.003380929,0.012431538,0.008271631
LL,2016,Mar-16,25,-25,0,7850,3459,0,103,0,0.440636943,0,0.013121019,0
LL,2016,Mar-16,25,-25,5,19823,10421,11,244,164,0.525702467,0.000554911,0.012308934,0.008273218
LL,2016,Mar-16,25,-25,10,52688,2050,0,411,145,0.03890829,0,0.007800638,0.00275205
LL,2016,Apr-16,15,-15,5,2240,0,0,0,0,0,0,0,0
LL,2016,Apr-16,15,-15,10,62798,16430,1800,2085,3325,0.261632536,0.028663333,0.033201694,0.052947546
LL,2016,Apr-16,20,-20,5,3225,676,0,391,0,0.209612403,0,0.12124031,0
LL,2016,Apr-16,20,-20,10,158850,14996,464,3740,3189,0.094403525,0.002920995,0.023544224,0.020075543
LL,2016,Apr-16,25,-25,0,8275,1629,0,472,0,0.196858006,0,0.057039275,0
LL,2016,Apr-16,25,-25,5,5647,1900,50,716,0,0.336461838,0.008854259,0.126792987,0
LL,2016,Apr-16,25,-25,10,43435,1638,0,0,397,0.037711523,0,0,0.009140094
LL,2016,May-16,15,-15,5,30350,5505,480,1903,0,0.181383855,0.015815486,0.062701812,0
LL,2016,May-16,15,-15,10,38349,2541,678,932,0,0.066259876,0.017679731,0.024303111,0
LL,2016,May-16,20,-20,5,14551,2610,463,2515,0,0.179369116,0.031819119,0.172840355,0
LL,2016,May-16,20,-20,10,57578,3880,490,933,628,0.067386849,0.008510195,0.016204106,0.010906944
LL,2016,May-16,25,-25,10,59882,6663,0,264,1096,0.111268829,0,0.00440867,0.018302662
LL,2016,Jun-16,15,-15,5,43714,6089,228,4523,1574,0.13929176,0.00521572,0.103467997,0.036006771
LL,2016,Jun-16,15,-15,10,46722,4473,14,1490,1050,0.095736484,0.000299645,0.031890758,0.022473353
LL,2016,Jun-16,20,-20,0,3673,2638,185,1702,0,0.718213994,0.050367547,0.463381432,0
LL,2016,Jun-16,20,-20,5,13108,5778,242,3503,0,0.440799512,0.018462008,0.267241379,0
LL,2016,Jun-16,20,-20,10,79720,4535,292,1585,778,0.056886603,0.00366282,0.019882087,0.009759157
LL,2016,Jun-16,25,-25,5,6483,707,184,129,117,0.10905445,0.028381922,0.019898195,0.0180472
LL,2016,Jul-16,25,-25,10,78164,5482,544,223,1541,0.070134589,0.006959726,0.002852976,0.019714958
LL,2016,Jul-16,15,-15,5,56611,2390,3127,1264,7786,0.042217944,0.055236615,0.022327816,0.137535108
LL,2016,Jul-16,15,-15,10,60197,4735,158,1040,1410,0.078658405,0.002624716,0.017276608,0.023423094
LL,2016,Jul-16,20,-20,5,50956,4306,2791,1607,2976,0.084504278,0.054772745,0.031537012,0.058403328
LL,2016,Jul-16,20,-20,10,67751,8742,90,835,1036,0.129031306,0.001328394,0.012324541,0.015291287
LL,2016,Jul-16,25,-25,0,3380,99,806,38,187,0.029289941,0.238461538,0.011242604,0.055325444
LL,2016,Jul-16,25,-25,10,15327,5482,10,0,391,0.357669472,0.000652443,0,0.025510537
LL,2016,Aug-16,15,-15,0,8900,1391,359,144,367,0.156292135,0.040337079,0.016179775,0.041235955
LL,2016,Aug-16,15,-15,5,60318,5555,4835,1841,7879,0.092095229,0.080158493,0.030521569,0.130624358
LL,2016,Aug-16,15,-15,10,9653,1026,319,191,205,0.106288201,0.033046721,0.019786595,0.021236921
LL,2016,Aug-16,20,-20,0,46625,14740,3362,2391,2868,0.31613941,0.072107239,0.051281501,0.061512064
LL,2016,Aug-16,20,-20,5,47432,1057,3501,2114,4953,0.022284534,0.073810929,0.044569067,0.104423174
LL,2016,Aug-16,20,-20,10,48585,1675,202,309,92,0.034475661,0.004157662,0.006359988,0.001893589
LL,2016,Aug-16,25,-25,0,37960,999,4868,3407,4505,0.026317176,0.128240253,0.089752371,0.118677555
LL,2016,Sep-16,15,-15,0,40770,2432,1264,584,2705,0.059651705,0.031003189,0.014324258,0.066347805
LL,2016,Sep-16,15,-15,5,54750,1421,4252,1698,7658,0.025954338,0.0776621,0.031013699,0.139872146
LL,2016,Sep-16,15,-15,10,21300,1171,0,89,846,0.054976526,0,0.004178404,0.03971831
LL,2016,Sep-16,20,-20,0,80709,2398,27593,3331,9999,0.02971168,0.341882566,0.041271729,0.123889529
LL,2016,Sep-16,20,-20,5,20124,0,2546,1820,3792,0,0.126515603,0.090439276,0.188431723
LL,2016,Sep-16,20,-20,10,26014,980,1896,350,138,0.037672023,0.072883832,0.013454294,0.005304836
LL,2016,Oct-16,25,-25,10,98074,8244,0,962,1772,0.084058976,0,0.00980892,0.018067989
LL,2016,Oct-16,15,-15,0,38930,640,288,488,10957,0.016439764,0.007397894,0.01253532,0.281453892
LL,2016,Oct-16,15,-15,5,76890,587,0,235,21683,0.007634283,0,0.003056314,0.28200026
LL,2016,Oct-16,15,-15,10,26141,1521,36,138,218,0.058184461,0.001377147,0.005279064,0.00833939
LL,2016,Oct-16,20,-20,0,42900,317,8885,2200,10048,0.007389277,0.207109557,0.051282051,0.234219114
LL,2016,Oct-16,20,-20,5,26523,503,38,0,831,0.018964672,0.001432719,0,0.031331297
LL,2016,Oct-16,20,-20,10,63936,2024,8,235,0,0.031656657,0.000125125,0.003675551,0
LL,2016,Nov-16,25,-25,10,53135,3113,0,773,608,0.058586619,0,0.01454785,0.011442552
LL,2016,Nov-16,15,-15,5,59215,0,14,662,19795,0,0.000236427,0.0111796,0.334290298
LL,2016,Nov-16,15,-15,10,81074,1700,525,1145,969,0.020968498,0.006475566,0.0141229,0.011952044
LL,2016,Nov-16,20,-20,5,6371,51,0,154,0,0.008005023,0,0.02417203,0
LL,2016,Nov-16,20,-20,10,101010,2846,233,255,508,0.028175428,0.002306702,0.002524503,0.005029205
LL,2016,Nov-16,25,-25,5,17172,324,0,190,0,0.018867925,0,0.011064524,0
LL,2016,Nov-16,25,-25,10,58645,2593,295,30,2259,0.044215193,0.005030267,0.000511553,0.038519908
LL,2016,Nov-16,25,-25,15,1764,688,0,0,0,0.390022676,0,0,0
LL,2016,Dec-16,15,-15,5,23855,155,0,571,6522,0.00649759,0,0.023936282,0.273401803
LL,2016,Dec-16,15,-15,10,74515,701,359,1266,1182,0.009407502,0.004817822,0.016989868,0.015862578
LL,2016,Dec-16,20,-20,5,7940,44,0,31,0,0.005541562,0,0.003904282,0
